Column1;date;username;tweet;location;label
881;26/12/2022 09:40;FirmanOriIndo;Anies Baswedan menipu Warga Jakarta !!  #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas;JAMBI;0
882;26/12/2022 09:29;Jay_Riesman66;@algaruti80 @Ardi39514267 @marlina_idha Betul sekali ..., @aniesbaswedan emang pintar ..., pintar nilep anggaran, pintar retorika, pintar tatakata ...;JAMBI;0
883;26/12/2022 09:13;Juminten_Sv;Anies Baswedan penyebar hoax!!! #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/Z33KvhIXee;JAMBI;0
884;26/12/2022 09:13;Juminten_Sv;Anies Baswedan pengkhianat bangsa!!! #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/j7XJ8UE09b;JAMBI;0
885;26/12/2022 09:12;Juminten_Sv;Anies Baswedan Keparat!!! #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/VP9PWWR10r;JAMBI;0
886;26/12/2022 09:07;GeryNelwan;Anies kinerjanya bobrok hancur berantakan - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/rBKtHKOYwi;JAMBI;0
887;26/12/2022 09:07;GeryNelwan;Anies radikal dan diperbudak kelompok terlarang - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/69ntBrcVj1;JAMBI;0
888;26/12/2022 09:06;GeryNelwan;Anies seorang yang intoleran dan radikal - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/y8GDhG1hLG;JAMBI;0
889;28/12/2022 06:09;NusantaraSetya;@Tita83079013 @aniesbaswedan Anies emang sesat;JAWA BARAT;0
890;27/12/2022 23:35;mung_paryono;@LANGKAHANIES @aniesbaswedan @bos_sir Ooooo... Yang sekarang namanya Yohanes Anis Rasid Baswedan Singh itu ya...;JAWA BARAT;0
891;27/12/2022 23:24;Lambe_Nggambleh;Anies Bawesdan Kunjungi Pasar Gede Solo, Sunyi Sepi Fans Anies Kadrun Pada Sembunyi #aniesbaswedan #Trending #Trendingtopic #viral #lambenggamblehjogja    https://t.co/fPCx03AWgN  https://t.co/FuVgjEHQnQ;JAWA BARAT;0
892;27/12/2022 21:56;iwandermawan63;@Metro_TV @infoBMKG Ya curah hujan ekstrim...istilah zaman @aniesbaswedan ... Sering terlontar....semoga tidak sebesar itu ...malah mengecil....amin;JAWA BARAT;0
893;27/12/2022 21:41;Kevin_ant5;@aniesbaswedan @feryfarhati  https://t.co/qGkX0hhhkA;JAWA BARAT;1
894;27/12/2022 20:49;TeguhSudarisman;"@ch_chotimah2 ""Maafkan aku mengecewakanmu, Mas Kus,"" kata @aniesbaswedan. ""Teruslah nyinyir meski nggak berguna."" 💪💪  https://t.co/YVdHGwsrsc";JAWA BARAT;0
895;27/12/2022 20:29;masochim;Masih ingatkah kau yohanes @aniesbaswedan ..? Dasar munafiq  https://t.co/Wb2pkx3XvG;JAWA BARAT;0
896;27/12/2022 20:10;RencangAH;Udah tau kan siapa yang jadi pilihan rakyat ? #kerjauntukindonesia #GolkarIndonesia #airlanggahartarto #Pilpres #Pilpres2024 #Pemilu #aniesbaswedan @airlangga_hrt @Golkar2024 @golkar_id @PemimpinBangsa3 @CaryaAirlangga @KoncoAirlangga @putuagenggribig @CapresGolkar  https://t.co/tWSCC54zvy;JAWA BARAT;0
897;27/12/2022 20:07;masochim;Rakyat sudah cerdas dan bisa bedain mana yg bisa kerja dan mana yg biasa berbohong. Bukan begitu Yohanes @aniesbaswedan;JAWA BARAT;0
898;27/12/2022 20:02;masochim;Ngebacot aja lu nies @aniesbaswedan;JAWA BARAT;0
899;27/12/2022 19:57;Nawawi079;@NasDem Tolong pasang spanduk di daerah Jagakarsa, khususnya Srengseng sawah, foto @aniesbaswedan dan lambang Parpol NasDem;JAWA BARAT;0
900;27/12/2022 19:51;Junz_backup;@petruspasaribuu @aniesbaswedan @prabowo @Gerindra Lain diucap lain pula yg dilakukan.;JAWA BARAT;0
901;27/12/2022 19:15;GeryNelwan;Anies seorang yang intoleran dan radikal - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/Aqhu8OQOpU;JAWA BARAT;0
902;27/12/2022 19:15;herfan03;@WarasWareg @Mdy_Asmara1701 Track record berserak. Belum lama dari 2014, dia udah pernah berjanji ga akan copras capres, sejak kampanye pilgub dki sampe setelah menjabat dki-1. Saya yg bego aja bisa liat, masa org sepinter dia termasuk @aniesbaswedan bisa ketipu?;JAWA BARAT;0
903;27/12/2022 19:15;GeryNelwan;Anies memecah belah bangsa dengan politik identitas Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/w7EqGptTSv;JAWA BARAT;0
904;27/12/2022 19:14;GeryNelwan;Jakarta hancur karena Anies, jangan mau ditipu lagi Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/ZNjpXG9Eip;JAWA BARAT;0
905;27/12/2022 19:14;GeryNelwan;Waspada Anies bersama simpatisan ormas terlarang - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/2b989XqZpz;JAWA BARAT;0
906;27/12/2022 19:13;GeryNelwan;Anies otak udang, budak kelompok radikal - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/Cxks12rIyP;JAWA BARAT;0
907;27/12/2022 19:05;mariakartika55;Tolak keberadaan safari politik Anies Baswedan dimanapun. rakyat tidak butuh sosok Anies #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/qtjgFEPP2P;JAWA BARAT;0
908;27/12/2022 18:00;Junz_backup;@doelpaten @anton_istianto @AkuAtikaFaya @aniesbaswedan @bachrum_achmadi @marlina_idha @Mdy_Asmara1701 @tatakujiyati Giliran ke Pak Jokowi kalian Cap KAFIR  Kadrun selalu pake Standar Ganda.;JAWA BARAT;0
909;27/12/2022 17:33;angaripin;@lapen_mocca78 @tkngkbb @aniesbaswedan Yohanes anis baswedan  https://t.co/nsit9qzbUM;JAWA BARAT;0
910;27/12/2022 16:44;Junz_backup;@alu_gara @ZulaikaSugiarto @Sukardi2017 @aniesbaswedan Sdh lain lg...skrg Yohanes;JAWA BARAT;0
911;27/12/2022 16:31;UjangHaerudin12;@Sukardi2017 @aniesbaswedan  https://t.co/zxHieg6kht;JAWA BARAT;1
912;27/12/2022 15:46;YAPSKH72;Hallo Pak Yohanes, gelar baru nih @aniesbaswedan;JAWA BARAT;0
913;27/12/2022 11:52;tempebalado7;@YakinNazara @ingatturu @aniesbaswedan Makin goblok;JAWA BARAT;0
914;27/12/2022 11:46;NusantaraSetya;@Tita83079013 @aniesbaswedan Luwar biasa ngawurnya;JAWA BARAT;0
915;27/12/2022 11:27;Junz_backup;@doelpaten @AkuAtikaFaya @anton_istianto @aniesbaswedan @bachrum_achmadi @marlina_idha @Mdy_Asmara1701 @tatakujiyati Coba tampilkan kawasan bantaran sungai2 di DKI.  Kalo Kawasan Sudirman - Thamrin emang dah dari anda masih bentuk sperma encer sdh KEREN MEMANG.;JAWA BARAT;0
916;27/12/2022 11:24;Chang67428409;Kelompok radikal dukung Anies Baswedan,  . #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas;JAWA BARAT;0
917;27/12/2022 11:23;Chang67428409;Anies Baswedan memang gila kekuasaan . #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas;JAWA BARAT;0
918;27/12/2022 11:13;Junz_backup;@doelpaten @AkuAtikaFaya @anton_istianto @aniesbaswedan @bachrum_achmadi @marlina_idha @Mdy_Asmara1701 @tatakujiyati Iya, percaya  https://t.co/l0cB5CB0Wj;JAWA BARAT;0
919;27/12/2022 10:34;GeryNelwan;Anies kinerjanya bobrok hancur berantakan - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/0qSqOPxQBb;JAWA BARAT;0
920;27/12/2022 10:34;GeryNelwan;Anies radikal dan diperbudak kelompok terlarang - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/mVT8GrYDog;JAWA BARAT;0
921;27/12/2022 10:33;GeryNelwan;Anies seorang yang intoleran dan radikal - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/vbZSf7HEMw;JAWA BARAT;0
922;27/12/2022 10:33;GeryNelwan;Anies manusia perusak dan pembawa bencana bagi NKRI Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/9yLbTw9wTm;JAWA BARAT;0
923;27/12/2022 10:33;GeryNelwan;"Anies hanya akan membawa perpecahan &amp; kehancuran - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/vVUQZBwcOK";JAWA BARAT;0
924;27/12/2022 10:32;GeryNelwan;Anies ditolak keras oleh berbagai lapisan warga - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/OguYcyE5Fb;JAWA BARAT;0
925;27/12/2022 10:32;GeryNelwan;Waspada kehadiran Anies membawa kehancuran - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/Uy6f8fXjKY;JAWA BARAT;0
926;27/12/2022 10:32;GeryNelwan;Anies budak dari ormas radikal - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/VIWG3Qu0cC;JAWA BARAT;0
927;27/12/2022 10:22;BakomstraTGalek;Demokrat Sebut Mayoritas Konstituen Inginkan Duet Anies Baswedan - AHY di 2024 #PartaiDemokrat #AHYPimpinPerubahan  https://t.co/zz6jUyosa4;JAWA BARAT;0
928;27/12/2022 10:21;BakomstraTGalek;Duet Anies Baswedan - AHY di 2024 #PartaiDemokrat #AHYPimpinPerubahan  https://t.co/zz6jUyosa4;JAWA BARAT;0
929;27/12/2022 10:19;JohnCalifer;Bapak politim identitas Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/ULt5ZncyAp;JAWA BARAT;0
930;27/12/2022 09:44;IndosatF;Anies Baswedan buruk ga ada prestasinya bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/QjVe9rPnME;JAWA BARAT;0
931;27/12/2022 08:03;sugito43334255;@QaillaAsyiqah @aniesbaswedan galak waktu kurus  https://t.co/rCVxq4QdQz;JAWA BARAT;0
932;27/12/2022 06:02;goesnie2;@ifull1934 @andryanz12 @aniesbaswedan Pekai senang agama satu dan agama lainnya beseteru.lah;JAWA BARAT;0
933;27/12/2022 05:39;KakangP48188441;Ouhh begono ya @aniesbaswedan;JAWA BARAT;0
934;26/12/2022 20:16;Dionbonjovi181;@LANGKAHANIES @aniesbaswedan @bos_sir Nasdrun fix ambyarrrrr😂😂  https://t.co/YBHkKSsass;JAWA BARAT;0
935;26/12/2022 19:05;dharmaofficiall;@QaillaAsyiqah @aniesbaswedan Kasihan mereka... udah demo ujan-ujanan, ngak dibayar pula (katanya uang demo dibawa kabur koordinator);JAWA BARAT;0
936;26/12/2022 19:04;GeryNelwan;Waspada ! Anies seorang yang intoleran dan radikal Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/ghFTgwcqhp;JAWA BARAT;0
937;26/12/2022 19:03;GeryNelwan;Anies memecah belah bangsa dengan politik identitas Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/Lu600F9ZbD;JAWA BARAT;0
938;26/12/2022 19:03;GeryNelwan;Waspada Anies bersama simpatisan ormas terlarang - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/PQzhEzBxp5;JAWA BARAT;0
939;26/12/2022 19:03;GeryNelwan;Anies otak udang, budak kelompok radikal - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/nmoVw07wwP;JAWA BARAT;0
940;26/12/2022 18:01;danieldnl91;@MoTeeTee @BudTeguh @UyokBack @marlina_idha @Mdy_Asmara1701 @AndiSinulingga @abu_waras @ekowboy2 @bachrum_achmadi @NasDem @Relawananies @musniumar @aniesbaswedan @DediMulyadi71 duh 😂😂😂;JAWA BARAT;0
941;26/12/2022 15:52;Justonedy2;@Sukardi2017 @aniesbaswedan Malah menerima di baptis dgn nama Yohanes Anis Baswedan.;JAWA BARAT;0
942;26/12/2022 14:38;masmobit;@QaillaAsyiqah @aniesbaswedan Keren, oratornya juga baca teks...;JAWA BARAT;0
943;26/12/2022 13:40;bonank771;"@Relawananies semoga pak @aniesbaswedan berduet dengan Kang @aheryawan aamiin betulkan @sobataher_ @PKSejahtera @PKSJaksel @pksjabar @PKSDKIJakarta bukan berpasangan dgn si @AgusYudhoyono ane  &amp;keluarga golput kalo berpasangan dengan si @AgusYudhoyono";JAWA BARAT;1
944;26/12/2022 13:15;ANDI_DJUNAIDI;@aniesbaswedan @feryfarhati Hal yg sering dianggap sepele membawa oleh2 utk keluarga di rumah. Padahal ini salah satu yg bisa menambah keharmonisan.  #aniesbaswedan  #untukindonesia;JAWA BARAT;1
945;26/12/2022 11:31;Chang67428409;Anies Baswedan otak curang !!!  . #HTIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal;JAWA BARAT;0
946;26/12/2022 11:17;SateMadura170;Warga Lakukan Aksi Demo Tolak Kedatangan Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/bAODB9FvAQ;JAWA BARAT;0
947;26/12/2022 11:00;GeryNelwan;Warga Solo menolak kedatangan Anies yang membawa kampanye politik identitas - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah  https://t.co/dZg6ItAq5i;JAWA BARAT;0
948;26/12/2022 10:59;GeryNelwan;Anies ditolak mentah-mentah oleh masyarakat Solo - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/FYxG57dHtO;JAWA BARAT;0
949;26/12/2022 10:59;GeryNelwan;Anies telah memberikan contoh yang buruk karena curi start kampanye - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah  https://t.co/ry7DOM7ZeL;JAWA BARAT;0
950;26/12/2022 10:59;GeryNelwan;Warga Solo menolak Anies si bapak politik identitas Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/LsD85dXMyR;JAWA BARAT;0
951;26/12/2022 10:58;GeryNelwan;Surakarta tolak Anies Baswedan karena dia pemecah belah bangsa - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah  https://t.co/1aMKQA1PGe;JAWA BARAT;0
952;26/12/2022 10:53;ammarsuhada;@aniesbaswedan Selamat Natal pak;JAWA BARAT;0
953;26/12/2022 09:29;Jay_Riesman66;@algaruti80 @Ardi39514267 @marlina_idha Betul sekali ..., @aniesbaswedan emang pintar ..., pintar nilep anggaran, pintar retorika, pintar tatakata ...;JAWA BARAT;0
954;26/12/2022 09:07;GeryNelwan;Anies kinerjanya bobrok hancur berantakan - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/rBKtHKOYwi;JAWA BARAT;0
955;26/12/2022 09:07;GeryNelwan;Anies radikal dan diperbudak kelompok terlarang - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/69ntBrcVj1;JAWA BARAT;0
956;26/12/2022 09:06;GeryNelwan;Anies seorang yang intoleran dan radikal - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/y8GDhG1hLG;JAWA BARAT;0
957;26/12/2022 09:05;GeryNelwan;Anies manusia perusak dan pembawa bencana bagi NKRI Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/O1s4cgOtEk;JAWA BARAT;0
958;26/12/2022 09:04;GeryNelwan;"Anies hanya akan membawa perpecahan &amp; kehancuran - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/YCUmdzJ6hI";JAWA BARAT;0
959;26/12/2022 09:04;GeryNelwan;Anies ditolak keras oleh berbagai lapisan warga - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/xyOb9QSlRs;JAWA BARAT;0
960;26/12/2022 09:03;GeryNelwan;Waspada kehadiran Anies membawa kehancuran - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/h82yVG7jLB;JAWA BARAT;0
961;26/12/2022 09:03;GeryNelwan;Anies budak dari ormas radikal gak bisa kerja - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/0sGvOSbT9Y;JAWA BARAT;0
962;26/12/2022 08:36;IndosatF;Banjir dimana mana Anies Baswedan tidak ada prestasi alias bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/3lJxVsnB9K;JAWA BARAT;0
963;26/12/2022 08:36;IndosatF;Bnyak omong Anies Baswedan tidak ada prestasi alias bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/9zO3dN2SFM;JAWA BARAT;0
964;26/12/2022 08:35;IndosatF;5 tahun dijakarta gada hasil Anies Baswedan tidak ada prestasi alias bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor  https://t.co/Ejk3qHEpPF;JAWA BARAT;0
